customers\profile.php|TABLE_HEADER|Received By
customers\profile.php|TABLE_HEADER|Total
customers\receive_payment.php|HEADING|Receive Payment
customers\receive_payment.php|LABEL|Amount to Receive
customers\receive_payment.php|LABEL|Note (Optional)
customers\receive_payment.php|LABEL|Payment Method
customers\receive_payment.php|OPTION|Card
customers\receive_payment.php|OPTION|Cash
customers\receive_payment.php|OPTION|Mobile Banking
customers\receive_payment.php|PLACEHOLDER|Add a note...
dashboard\index.php|BUTTON_LINK|Export
dashboard\index.php|BUTTON_LINK|View All
dashboard\index.php|HEADING|Dashboard
dashboard\index.php|HEADING|Low Stock Products
dashboard\index.php|HEADING|Recent Sales
dashboard\index.php|HEADING|Sales Overview
dashboard\index.php|HEADING|Top Categories
dashboard\index.php|MESSAGE|No low stock products
dashboard\index.php|MESSAGE|No recent sales
dashboard\index.php|TABLE_HEADER|Amount
dashboard\index.php|TABLE_HEADER|Customer
dashboard\index.php|TABLE_HEADER|Invoice
dashboard\index.php|TABLE_HEADER|Price
dashboard\index.php|TABLE_HEADER|Product
dashboard\index.php|TABLE_HEADER|Status
dashboard\index.php|TABLE_HEADER|Stock
dashboard\modern.php|BUTTON_LINK|Last 28 Days
dashboard\modern.php|BUTTON_LINK|Last 7 Days
dashboard\modern.php|HEADING|Dashboard
dashboard\modern.php|HEADING|Low Stock Alert
dashboard\modern.php|HEADING|Overview
dashboard\modern.php|HEADING|Recent Sales
dashboard\modern.php|HEADING|Revenue Statistics
dashboard\modern.php|MESSAGE|No recent sales found
dashboard\modern.php|TABLE_HEADER|Customer
dashboard\modern.php|TABLE_HEADER|Date
dashboard\modern.php|TABLE_HEADER|Due
dashboard\modern.php|TABLE_HEADER|Invoice
dashboard\modern.php|TABLE_HEADER|Paid
dashboard\modern.php|TABLE_HEADER|Status
dashboard\modern.php|TABLE_HEADER|Total
expense\create.php|BUTTON_LINK|Save Expense
expense\create.php|LABEL|Amount
expense\create.php|LABEL|Category
expense\create.php|LABEL|Date
expense\create.php|LABEL|Description
expense\create.php|LABEL|Reference No (Optional)
expense\create.php|OPTION|Select Category
expense\create.php|PLACEHOLDER|0.00
expense\create.php|PLACEHOLDER|Enter expense description
expense\create.php|PLACEHOLDER|Enter reference number
expense\index.php|BUTTON_LINK|Filter
expense\index.php|HEADING|Expense List
expense\index.php|MESSAGE|No expenses found
expense\index.php|OPTION|All Categories
expense\index.php|PLACEHOLDER|Search...
expense\index.php|TABLE_HEADER|Amount
expense\index.php|TABLE_HEADER|By
expense\index.php|TABLE_HEADER|Category
expense\index.php|TABLE_HEADER|Date
expense\index.php|TABLE_HEADER|Description
expense\index.php|TABLE_HEADER|Reference
hrm\attendance.php|BUTTON_LINK|Mark Attendance
hrm\attendance.php|HEADING|Attendance
hrm\attendance.php|LABEL|Check In
hrm\attendance.php|LABEL|Check Out
hrm\attendance.php|LABEL|Date
hrm\attendance.php|LABEL|Employee
hrm\attendance.php|LABEL|Status
hrm\attendance.php|MESSAGE|No attendance records
hrm\attendance.php|OPTION|Absent
hrm\attendance.php|OPTION|Late
hrm\attendance.php|OPTION|Leave
hrm\attendance.php|OPTION|Present
